TM,alpha,angles,avg,beta,dt,std
84.51200900153853,0.0,"[ 9.13873096  9.20409665  9.13873096  9.20409665  9.13873096  9.13873096
  9.20409665  9.13873096  9.20409665  9.13873096]",9.164877237386282,900000.0,0.010298304859796423,0.03202251826923715
79.41537792641549,900000.0,"[ 8.89231876  8.95768447  8.89231876  8.95768447  8.89231876  8.95768447
  8.89231876  8.95768447  8.95768447  8.89231876]",8.925001616262168,0.0,0.010298304859796423,0.032682857222402
84.1155242644356,0.0,"[ 10.26758647  10.26758647  10.26758647  10.26758647  10.20222077
  10.26758647  10.26758647  10.26758647  10.26758647  10.26758647]",10.261049896964682,1000000.0,0.010298304859796423,0.01960970844773217
78.52560438652736,1000000.0,"[  9.95118091   9.95118091   9.95118091   9.95118091  10.01654664
   9.95118091   9.95118091   9.95118091   9.95118091   9.95118091]",9.957717485310505,0.0,0.010298304859796423,0.019609716600710436
88.2425699370355,0.0,"[ 0.02493901  0.00774379  0.00774379  0.00774379  0.02493901  0.00774379
  0.00774379  0.00774379  0.02493901  0.00774379]",0.012902354559741517,0.0,0.005149152429898211,0.007879839817112044
88.2425699370355,0.0,"[ 0.02493901  0.00774379  0.00774379  0.00774379  0.02493901  0.00774379
  0.00774379  0.00774379  0.02493901  0.00774379]",0.012902354559741517,0.0,0.005149152429898211,0.007879839817112044
88.19931705662427,0.0,"[ 0.09974064  0.09974064  0.09974064  0.09974064  0.09974064  0.09974064
  0.09974064  0.06705784  0.09974064  0.09974064]",0.0964723583081686,10000.0,0.005149152429898211,0.009804839168461336
88.13546756649342,10000.0,"[ 0.1130265  0.0803437  0.1130265  0.0803437  0.1130265  0.0803437
  0.1130265  0.0803437  0.1130265  0.0803437]",0.09668509804832252,0.0,0.005149152429898211,0.016341398653541023
88.15657909145604,0.0,"[ 0.20711882  0.17443602  0.20711882  0.20711882  0.17443602  0.20711882
  0.17443602  0.20711882  0.17443602  0.20711882]",0.19404569684684986,20000.0,0.005149152429898211,0.016011235342307015
88.02888011119431,20000.0,"[ 0.1998205  0.1998205  0.1998205  0.1671377  0.1998205  0.1998205
  0.1998205  0.1671377  0.1998205  0.1998205]",0.19328393869584515,0.0,0.005149152429898211,0.013073118928186104
88.11332621104481,0.0,"[ 0.31439126  0.28170846  0.28170846  0.28170846  0.28170846  0.28170846
  0.31439126  0.28170846  0.28170846  0.28170846]",0.2882450226854039,30000.0,0.005149152429898211,0.01307311892049022
87.92229265589522,30000.0,"[ 0.31800778  0.28532498  0.28532498  0.28532498  0.28532498  0.28532498
  0.28532498  0.28532498  0.28532498  0.28532498]",0.288593261491407,0.0,0.005149152429898211,0.009804839205251943
88.07058824587656,0.0,"[ 0.38887569  0.38887569  0.38887569  0.38887569  0.38887569  0.35619289
  0.38887569  0.38887569  0.38887569  0.38887569]",0.38560741195783793,40000.0,0.005149152429898211,0.00980483919995025
87.81622011583912,40000.0,"[ 0.4022267  0.3695439  0.4022267  0.3695439  0.4022267  0.3695439
  0.3695439  0.4022267  0.3695439  0.4022267]",0.3858853010213465,0.0,0.005149152429898211,0.01634139872346969
88.02733536546535,0.0,"[ 0.49593822  0.46325542  0.49593822  0.46325542  0.49593822  0.46325542
  0.49593822  0.46325542  0.49593822  0.46325542]",0.479596822156383,50000.0,0.005149152429898211,0.016341398671436053
87.710147575783,50000.0,"[ 0.485164   0.485164   0.485164   0.485164   0.485164   0.4524812
  0.485164   0.485164   0.485164   0.485164 ]",0.4818957185665692,0.0,0.005149152429898211,0.009804839237131375
87.9845974002971,0.0,"[ 0.60289657  0.57021377  0.57021377  0.57021377  0.57021377  0.60289657
  0.57021377  0.57021377  0.57021377  0.57021377]",0.5767503304587153,60000.0,0.005149152429898211,0.01307311895089388
87.6040750357269,60000.0,"[ 0.5995064  0.5668236  0.5668236  0.5668236  0.5995064  0.5668236
  0.5668236  0.5995064  0.5668236  0.5668236]",0.5766284413123162,0.0,0.005149152429898211,0.014977139355812356
87.94185943512886,0.0,"[ 0.67706845  0.67706845  0.67706845  0.67706845  0.67706845  0.67706845
  0.64438566  0.67706845  0.67706845  0.67706845]",0.6738001751361232,70000.0,0.005149152429898211,0.009804839219566323
87.49851741091378,70000.0,"[ 0.67989222  0.67989222  0.67989222  0.64720942  0.67989222  0.67989222
  0.67989222  0.64720942  0.67989222  0.67989222]",0.6733556628168016,0.0,0.005149152429898211,0.013073119031680413
87.89912146996063,0.0,"[ 0.78381999  0.78381999  0.7511372   0.78381999  0.7511372   0.78381999
  0.7511372   0.78381999  0.7511372   0.78381999]",0.7707468748678707,80000.0,0.005149152429898211,0.01601123544149071
87.39295978610066,80000.0,"[ 0.79169096  0.75900816  0.75900816  0.79169096  0.75900816  0.75900816
  0.75900816  0.79169096  0.75900816  0.75900816]",0.7688130033273485,0.0,0.005149152429898211,0.014977139399854894
87.85638350479239,0.0,"[ 0.89046891  0.85778611  0.85778611  0.85778611  0.89046891  0.85778611
  0.85778611  0.85778611  0.89046891  0.85778611]",0.8675909489632918,90000.0,0.005149152429898211,0.014977139338720875
87.28791707653053,90000.0,"[ 0.86954091  0.86954091  0.86954091  0.86954091  0.86954091  0.83685811
  0.86954091  0.86954091  0.86954091  0.86954091]",0.8662726290758206,0.0,0.005149152429898211,0.00980483929928698
